term,term_study_count,atlas,region,mean_z,max_z,voxel_count,is_vmPFC_acc_seed,seed_mean_z,coactivation_proxy,term_columns,coactivation_rank_within_term
fear,363,harvard_oxford_subcortical,Left Putamen,2.751198591014023,10.997682571411133,799,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Left Pallidum,4.122650188788046,10.188666343688965,267,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Brain-Stem,0.36694610651224424,7.121106147766113,4890,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Left Hippocampus,5.86392687854132,14.121426582336426,691,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Left Amygdala,13.59767428878086,14.121426582336426,306,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Left Accumbens,3.912964348042949,5.658504486083984,89,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Cerebral White Matter,0.7300605788379827,14.121426582336426,31361,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Cerebral Cortex,1.0541356019083676,14.121426582336426,64054,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Lateral Ventricle,0.18695021169927334,5.280745029449463,1019,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Thalamus,2.924193191126465,6.762183666229248,1283,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Caudate,1.1199386913307492,5.470284938812256,511,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Putamen,2.9385044764933275,12.416051864624023,796,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Pallidum,4.12680855135505,10.514216423034668,260,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Hippocampus,5.348717373907566,14.121426582336426,700,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Amygdala,13.587052609751133,14.121426582336426,366,False,,,terms_abstract_tfidf__fear,
fear,363,harvard_oxford_subcortical,Right Accumbens,3.2498812661284493,5.089841842651367,84,False,,,terms_abstract_tfidf__fear,
threat,228,harvard_oxford_cortical,Frontal Pole,0.5870862850866017,5.319850444793701,15397,False,2.4951846645384195,1.464888695308919,terms_abstract_tfidf__threat,23.0
threat,228,harvard_oxford_cortical,Insular Cortex,3.577029598365223,12.443557739257812,2341,False,2.4951846645384195,8.925349398440927,terms_abstract_tfidf__threat,2.0
threat,228,harvard_oxford_cortical,Superior Frontal Gyrus,0.612350792361526,6.6259636878967285,5080,False,2.4951846645384195,1.5279283064184297,terms_abstract_tfidf__threat,22.0
